2020-03-31 00:21:28.192 [ DiscoveryClient-HeartbeatExecutor-0 ] - [ INFO  ] [ com.netflix.discovery.DiscoveryClient : 826 ] - DiscoveryClient_SPRING-CLOUD-GATEWAY/LAPTOP-TVA3GTKO:spring-cloud-gateway:9088: registering service...
2020-03-31 00:21:28.212 [ DiscoveryClient-HeartbeatExecutor-0 ] - [ INFO  ] [ com.netflix.discovery.DiscoveryClient : 835 ] - DiscoveryClient_SPRING-CLOUD-GATEWAY/LAPTOP-TVA3GTKO:spring-cloud-gateway:9088 - registration status: 204
2020-03-31 00:21:42.436 [ AsyncResolver-bootstrap-executor-0 ] - [ INFO  ] [ c.n.d.shared.resolver.aws.ConfigClusterResolver : 43 ] - Resolving eureka endpoints via configuration
2020-03-31 00:22:28.326 [ DiscoveryClient-HeartbeatExecutor-0 ] - [ INFO  ] [ com.netflix.discovery.DiscoveryClient : 850 ] - DiscoveryClient_SPRING-CLOUD-GATEWAY/LAPTOP-TVA3GTKO:spring-cloud-gateway:9088 - Re-registering apps/SPRING-CLOUD-GATEWAY
2020-03-31 00:22:28.327 [ DiscoveryClient-HeartbeatExecutor-0 ] - [ INFO  ] [ com.netflix.discovery.DiscoveryClient : 826 ] - DiscoveryClient_SPRING-CLOUD-GATEWAY/LAPTOP-TVA3GTKO:spring-cloud-gateway:9088: registering service...
2020-03-31 00:22:28.333 [ DiscoveryClient-HeartbeatExecutor-0 ] - [ INFO  ] [ com.netflix.discovery.DiscoveryClient : 835 ] - DiscoveryClient_SPRING-CLOUD-GATEWAY/LAPTOP-TVA3GTKO:spring-cloud-gateway:9088 - registration status: 204
2020-03-31 00:24:28.624 [ DiscoveryClient-HeartbeatExecutor-0 ] - [ INFO  ] [ com.netflix.discovery.DiscoveryClient : 850 ] - DiscoveryClient_SPRING-CLOUD-GATEWAY/LAPTOP-TVA3GTKO:spring-cloud-gateway:9088 - Re-registering apps/SPRING-CLOUD-GATEWAY
2020-03-31 00:24:28.625 [ DiscoveryClient-HeartbeatExecutor-0 ] - [ INFO  ] [ com.netflix.discovery.DiscoveryClient : 826 ] - DiscoveryClient_SPRING-CLOUD-GATEWAY/LAPTOP-TVA3GTKO:spring-cloud-gateway:9088: registering service...
2020-03-31 00:24:28.630 [ DiscoveryClient-HeartbeatExecutor-0 ] - [ INFO  ] [ com.netflix.discovery.DiscoveryClient : 835 ] - DiscoveryClient_SPRING-CLOUD-GATEWAY/LAPTOP-TVA3GTKO:spring-cloud-gateway:9088 - registration status: 204
2020-03-31 00:25:28.687 [ DiscoveryClient-HeartbeatExecutor-0 ] - [ INFO  ] [ com.netflix.discovery.DiscoveryClient : 850 ] - DiscoveryClient_SPRING-CLOUD-GATEWAY/LAPTOP-TVA3GTKO:spring-cloud-gateway:9088 - Re-registering apps/SPRING-CLOUD-GATEWAY
2020-03-31 00:25:28.688 [ DiscoveryClient-HeartbeatExecutor-0 ] - [ INFO  ] [ com.netflix.discovery.DiscoveryClient : 826 ] - DiscoveryClient_SPRING-CLOUD-GATEWAY/LAPTOP-TVA3GTKO:spring-cloud-gateway:9088: registering service...
2020-03-31 00:25:28.694 [ DiscoveryClient-HeartbeatExecutor-0 ] - [ INFO  ] [ com.netflix.discovery.DiscoveryClient : 835 ] - DiscoveryClient_SPRING-CLOUD-GATEWAY/LAPTOP-TVA3GTKO:spring-cloud-gateway:9088 - registration status: 204
2020-03-31 00:26:28.811 [ DiscoveryClient-HeartbeatExecutor-0 ] - [ INFO  ] [ com.netflix.discovery.DiscoveryClient : 850 ] - DiscoveryClient_SPRING-CLOUD-GATEWAY/LAPTOP-TVA3GTKO:spring-cloud-gateway:9088 - Re-registering apps/SPRING-CLOUD-GATEWAY
2020-03-31 00:26:28.812 [ DiscoveryClient-HeartbeatExecutor-0 ] - [ INFO  ] [ com.netflix.discovery.DiscoveryClient : 826 ] - DiscoveryClient_SPRING-CLOUD-GATEWAY/LAPTOP-TVA3GTKO:spring-cloud-gateway:9088: registering service...
2020-03-31 00:26:28.818 [ DiscoveryClient-HeartbeatExecutor-0 ] - [ INFO  ] [ com.netflix.discovery.DiscoveryClient : 835 ] - DiscoveryClient_SPRING-CLOUD-GATEWAY/LAPTOP-TVA3GTKO:spring-cloud-gateway:9088 - registration status: 204
